data_hora,Demanda_MW,Vel_viento
2016-01-25 22,1546.809466,10.05057029
2016-01-25 23,1506.993744,13.85361067
2016-01-26 00,1434.190905,29.80009643
2016-01-26 01,1325.411422,34.6718497
2016-01-26 02,1210.584821,30.19629121
2016-01-26 03,1130.890798,18.1963563
2016-01-26 04,1088.891878,10.43701041
2016-01-26 05,1073.6524,3.042158785
2016-01-26 06,1084.948161,7.261656322
2016-01-26 07,1070.422349,7.447322693
2016-01-26 08,1141.719846,28.15002672
2016-01-26 09,1246.959328,27.76524647
2016-01-26 10,1339.537561,20.1469092
2016-01-26 11,1392.328062,11.31992436
2016-01-26 12,1430.752779,10.31829049
2016-01-26 13,1452.49235,8.894688424
2016-01-26 14,1468.152654,5.037042696
2016-01-26 15,1455.602788,4.027504596
2016-01-26 16,1454.871836,7.306698281
2016-01-26 17,1421.462702,10.423203
2016-01-26 18,1382.549036,17.5798885
2016-01-26 19,1299.237306,15.76600262
2016-01-26 20,1281.555649,15.28168687
2016-01-26 21,1447.523064,48.79616481
2016-01-26 22,1476.599611,12.7185871
2016-01-26 23,1421.068042,17.82315483
2016-01-27 00,1333.734574,34.19630193
2016-01-27 01,1221.13694,31.38080294
2016-01-27 02,1118.85312,27.42365734
2016-01-27 03,1048.994683,13.41606906
2016-01-27 04,1017.763423,6.653893495
2016-01-27 05,1008.443493,2.585203525
2016-01-27 06,1011.406864,13.63340041
2016-01-27 07,999.4536157,16.44149843
2016-01-27 08,1088.058709,28.3141097
2016-01-27 09,1198.001719,38.60594955
2016-01-27 10,1295.843743,15.24175811
2016-01-27 11,1344.356474,16.75026404
2016-01-27 12,1391.385893,13.06579994
2016-01-27 13,1415.771961,13.28702448
2016-01-27 14,1440.844696,11.8140338
2016-01-27 15,1442.51032,9.571063897
2016-01-27 16,1423.451142,10.60701804
2016-01-27 17,1411.305057,14.26610725
2016-01-27 18,1365.109593,18.00404381
2016-01-27 19,1300.566774,8.190260307
2016-01-27 20,1308.347469,20.63420727
2016-01-27 21,1488.190818,45.59151901
2016-01-27 22,1517.914942,16.9114835
2016-01-27 23,1486.822199,36.30874029
2016-01-28 00,1380.680494,30.53397482
2016-01-28 01,1265.397324,36.91777498
2016-01-28 02,1157.687401,30.29607816
2016-01-28 03,1087.386273,14.186
2016-01-28 04,1057.099975,10.75128364
2016-01-28 05,1044.130661,7.560864887
2016-01-28 06,1049.761951,8.9524521
2016-01-28 07,1035.391087,11.40772534
2016-01-28 08,1121.301387,34.89224093
2016-01-28 09,1236.913725,27.61158511
2016-01-28 10,1326.186425,22.11708635
2016-01-28 11,1376.755772,16.69438157
2016-01-28 12,1425.608634,14.40279771
2016-01-28 13,1468.941388,21.25932982
2016-01-28 14,1518.235302,9.069458881
2016-01-28 15,1518.975548,21.10285211
2016-01-28 16,1532.595575,11.79671335
2016-01-28 17,1486.208699,22.20160646
2016-01-28 18,1421.48753,20.41005755
2016-01-28 19,1337.38773,12.78793712
2016-01-28 20,1331.10691,22.0167495
2016-01-28 21,1512.454242,42.69453286
2016-01-28 22,1539.937392,13.210633
2016-01-28 23,1505.196982,15.45781777
2016-01-29 00,1441.566579,30.39179858
2016-01-29 01,1333.514714,36.29396097
2016-01-29 02,1228.316903,25.84420164
2016-01-29 03,1162.18754,15.24117878
2016-01-29 04,1117.759295,10.25461656
2016-01-29 05,1108.364561,7.212042985
2016-01-29 06,1110.729609,10.02232985
2016-01-29 07,1088.980381,15.11365772
2016-01-29 08,1177.23147,34.54527169
2016-01-29 09,1293.207287,30.77800751
2016-01-29 10,1400.666448,20.08227131
2016-01-29 11,1479.293262,23.07081394
2016-01-29 12,1523.432572,8.630396072
2016-01-29 13,1543.124946,11.97811815
2016-01-29 14,1574.290608,11.07040094
2016-01-29 15,1575.578463,9.64998361
2016-01-29 16,1543.435768,7.901174528
2016-01-29 17,1550.813907,23.13704175
2016-01-29 18,1516.0684,21.7208306
2016-01-29 19,1438.320832,13.26139417
2016-01-29 20,1425.282133,15.38771852
2016-01-29 21,1577.606616,41.32463311
2016-01-29 22,1595.179289,18.05236193
2016-01-29 23,1540.955836,15.58483866
2016-01-30 00,1460.747159,26.59401129
2016-01-30 01,1341.327874,44.26309336
2016-01-30 02,1236.496815,24.9412909
2016-01-30 03,1165.590987,18.02976403
2016-01-30 04,1120.010937,11.96942276
2016-01-30 05,1095.995525,9.236306485
2016-01-30 06,1076.014852,13.69816558
2016-01-30 07,1024.176361,4.220805872
2016-01-30 08,1063.888359,19.56753994
2016-01-30 09,1146.671366,26.31696306
2016-01-30 10,1231.295666,16.98095966
2016-01-30 11,1296.043614,21.91251736
2016-01-30 12,1352.123442,12.51763572
2016-01-30 13,1389.310955,9.860363783
2016-01-30 14,1407.389382,5.114476001
2016-01-30 15,1387.826533,5.896825342
2016-01-30 16,1367.950969,7.345795059
2016-01-30 17,1334.676063,14.36990705
2016-01-30 18,1298.050429,11.92157539
2016-01-30 19,1252.373134,9.113008713
2016-01-30 20,1266.150979,32.16802169
2016-01-30 21,1435.048932,33.71198048
2016-01-30 22,1434.096815,16.45206396
2016-01-30 23,1376.523929,13.51294876
2016-01-31 00,1318.033267,22.50258458
2016-01-31 01,1243.622595,21.8045335
2016-01-31 02,1154.884364,26.05462794
2016-01-31 03,1081.981664,17.42537807
2016-01-31 04,1032.672897,12.58866917
2016-01-31 05,1004.628782,3.836367277
2016-01-31 06,987.4099304,13.7800291
2016-01-31 07,912.9081296,8.491909209
2016-01-31 08,930.3487636,11.4869239
2016-01-31 09,978.1540647,13.9864793
2016-01-31 10,1025.908379,10.70420414
2016-01-31 11,1068.373774,10.13935526
2016-01-31 12,1105.390048,11.30045725
2016-01-31 13,1147.279491,12.12851094
2016-01-31 14,1170.596059,4.648558305
2016-01-31 15,1164.235994,5.389473108
2016-01-31 16,1147.477717,5.874535743
2016-01-31 17,1133.028527,5.658703739
2016-01-31 18,1115.543737,10.83350052
2016-01-31 19,1082.923924,4.911219439
2016-01-31 20,1117.104992,26.16146121
2016-01-31 21,1297.709024,41.72613589
2016-01-31 22,1329.644809,8.617276804
2016-01-31 23,1321.319644,13.4472605
2016-02-01 00,1266.808369,28.55010371
2016-02-01 01,1177.679504,25.23411456
2016-02-01 02,1090.245019,22.66670018
2016-02-01 03,1030.275834,13.85108517
2016-02-01 04,996.5556798,7.839651515
2016-02-01 05,990.8530917,7.07186438
2016-02-01 06,1000.265166,10.47602321
2016-02-01 07,991.8124157,14.58632926
2016-02-01 08,1078.489031,35.27887258
2016-02-01 09,1186.79994,32.49289917
2016-02-01 10,1263.481643,20.80341432
2016-02-01 11,1310.839813,15.96047287
2016-02-01 12,1350.785389,13.16374226
2016-02-01 13,1372.476063,12.22839123
2016-02-01 14,1399.845327,7.943188825
2016-02-01 15,1403.619626,6.143169352
2016-02-01 16,1398.701735,7.674273961
2016-02-01 17,1378.754381,10.15102266
2016-02-01 18,1329.249045,22.97850522
2016-02-01 19,1259.564087,8.587751937
2016-02-01 20,1265.276581,25.33577667
2016-02-01 21,1455.870079,45.31140838
2016-02-01 22,1487.951072,12.75436603
2016-02-01 23,1448.347018,15.56762953
2016-02-02 00,1358.577671,32.39475836
2016-02-02 01,1246.922613,27.45448935
2016-02-02 02,1146.964501,27.41288056
2016-02-02 03,1071.044684,18.67912443
2016-02-02 04,1035.140282,9.229428557
2016-02-02 05,1027.305649,7.017395746
2016-02-02 06,1041.003788,8.274325327
2016-02-02 07,1030.109601,16.18737925
2016-02-02 08,1120.70738,29.7066162
2016-02-02 09,1237.743607,27.45547782
2016-02-02 10,1325.902073,20.34828187
2016-02-02 11,1383.284228,15.58053622
2016-02-02 12,1435.804566,11.2371041
2016-02-02 13,1459.993434,12.61275604
2016-02-02 14,1486.462938,9.486154639
2016-02-02 15,1493.83521,7.677248588
2016-02-02 16,1484.177146,8.581369091
2016-02-02 17,1454.723163,15.75494974
2016-02-02 18,1395.034744,23.22996353
2016-02-02 19,1317.252038,10.64551256
2016-02-02 20,1315.021573,20.75125613
2016-02-02 21,1495.711526,46.30983378
2016-02-02 22,1519.390901,15.15320948
2016-02-02 23,1482.280635,10.14036395
2016-02-03 00,1404.453253,28.10068526
2016-02-03 01,1286.00829,33.38725295
2016-02-03 02,1174.332101,27.02446576
2016-02-03 03,1099.893221,13.53496182
2016-02-03 04,1059.391499,7.868598536
2016-02-03 05,1056.810045,6.294878144
2016-02-03 06,1070.286496,9.235535001
2016-02-03 07,1056.70458,15.72532141
2016-02-03 08,1141.397101,30.27873188
2016-02-03 09,1255.936461,30.61166611
2016-02-03 10,1340.616366,18.34771109
2016-02-03 11,1392.517483,15.31150493
2016-02-03 12,1448.662006,19.58592444
2016-02-03 13,1487.858514,14.10182252
2016-02-03 14,1525.474709,8.527849753
2016-02-03 15,1531.102944,8.73925412
2016-02-03 16,1520.393839,9.378255226
2016-02-03 17,1485.162048,16.21659255
2016-02-03 18,1437.345883,24.15409365
2016-02-03 19,1358.960762,8.477860146
2016-02-03 20,1357.868715,20.60400747
2016-02-03 21,1533.409331,41.01439
2016-02-03 22,1550.615292,19.42647272
2016-02-03 23,1506.938172,11.57035607
2016-02-04 00,1427.226303,30.91867324
2016-02-04 01,1312.51244,28.27638047
2016-02-04 02,1207.53883,28.37897304
2016-02-04 03,1128.467054,18.09895574
2016-02-04 04,1092.649537,10.91442692
2016-02-04 05,1081.344798,7.341218762
2016-02-04 06,1099.769902,6.633374384
2016-02-04 07,1085.065538,13.04822535
2016-02-04 08,1178.785421,35.50356939
2016-02-04 09,1294.956704,31.35110255
2016-02-04 10,1397.8394,25.54194846
2016-02-04 11,1460.966072,13.99571325
2016-02-04 12,1517.658333,36.88902585
2016-02-04 13,1574.223622,12.85959509
2016-02-04 14,1619.394324,11.17256614
2016-02-04 15,1668.637398,28.80316061
2016-02-04 16,1631.557178,6.43169109
2016-02-04 17,1604.365552,13.07419409
2016-02-04 18,1531.953461,27.64897326
2016-02-04 19,1432.903896,15.11313558
2016-02-04 20,1409.276798,18.82307462
2016-02-04 21,1589.363978,45.3404471
2016-02-04 22,1617.088957,15.58393206
2016-02-04 23,1590.558089,12.49023585
2016-02-05 00,1516.210133,31.13884373
2016-02-05 01,1394.856047,39.15669665
2016-02-05 02,1277.975852,31.33073987
2016-02-05 03,1190.150407,22.5319523
2016-02-05 04,1141.935409,13.40656795
2016-02-05 05,1127.299658,7.640377044
2016-02-05 06,1128.593451,9.705199528
2016-02-05 07,1110.783275,13.35195572
2016-02-05 08,1202.873212,30.10347493
2016-02-05 09,1311.057304,33.57196216
2016-02-05 10,1418.983647,28.63813217
2016-02-05 11,1515.302653,22.92812308
2016-02-05 12,1580.53037,24.40505088
2016-02-05 13,1613.769308,44.22622818
2016-02-05 14,1694.926797,13.04672078
2016-02-05 15,1707.281649,8.106450079
2016-02-05 16,1697.461595,9.303204143
2016-02-05 17,1642.694197,21.20389957
2016-02-05 18,1555.246094,32.94127536
2016-02-05 19,1439.673483,18.62115734
2016-02-05 20,1411.657368,20.18445756
2016-02-05 21,1521.346643,34.88499486
2016-02-05 22,1577.962882,23.02612516
2016-02-05 23,1605.929703,18.63231548
2016-02-06 00,1611.465345,13.69598244
2016-02-06 01,1619.948896,13.60798317
2016-02-06 02,1417.651091,160.3216899
2016-02-06 03,1216.530907,24.58507146
2016-02-06 04,1165.07978,35.80166132
2016-02-06 05,1092.344762,45.78165347
2016-02-06 06,1062.789501,44.0829214
2016-02-06 07,1112.949179,9.553738721
2016-02-06 08,1027.706872,48.91439167
2016-02-06 09,1044.892566,130.6777858
2016-02-06 10,1174.728598,26.61858515
2016-02-06 11,1264.608133,19.81980783
2016-02-06 12,1333.341641,18.1692804
2016-02-06 13,1412.669181,25.28891618
2016-02-06 14,1474.958714,12.25180309
2016-02-06 15,1484.469889,3.852218356
2016-02-06 16,1470.730421,9.43878819
2016-02-06 17,1434.952017,12.73029366
2016-02-06 18,1388.523085,20.26263904
2016-02-06 19,1315.408923,11.74641632
2016-02-06 20,1323.709158,32.251711
2016-02-06 21,1504.138082,32.28667265
2016-02-06 22,1499.554191,25.82313706
2016-02-06 23,1432.008311,15.04839318
2016-02-07 00,1368.432534,22.34247585
2016-02-07 01,1292.792338,24.19370508
2016-02-07 02,1205.74342,24.19357034
2016-02-07 03,1133.299869,18.88340481
2016-02-07 04,1082.412799,12.80936879
2016-02-07 05,1046.943703,8.387364923
2016-02-07 06,1023.329397,11.85512071
2016-02-07 07,941.1035573,14.83488131
2016-02-07 08,948.1925786,9.508511161
2016-02-07 09,989.0803277,15.30705388
2016-02-07 10,1039.730751,13.06845006
2016-02-07 11,1093.832176,15.91259982
2016-02-07 12,1147.723634,19.24292965
2016-02-07 13,1220.509585,22.99039928
2016-02-07 14,1292.018878,21.28371275
2016-02-07 15,1345.786173,9.208640983
2016-02-07 16,1357.082126,4.780069954
2016-02-07 17,1337.315336,8.118249465
2016-02-07 18,1296.896145,21.03789495
2016-02-07 19,1242.392171,9.21772561
2016-02-07 20,1291.953749,50.13661479
2016-02-07 21,1438.648268,21.0230641
2016-02-07 22,1452.481585,5.173144068
2016-02-07 23,1441.901252,10.10028551
2016-02-08 00,1395.087826,22.40724771
2016-02-08 01,1313.714099,22.90304536
2016-02-08 02,1236.178051,20.39389611
2016-02-08 03,1167.702025,15.64609558
2016-02-08 04,1129.175525,7.832709405
2016-02-08 05,1115.368612,5.064764732
2016-02-08 06,1115.058097,3.10709593
2016-02-08 07,1085.893546,17.20554613
2016-02-08 08,1096.187987,13.25488187
2016-02-08 09,1157.855892,19.48001439
2016-02-08 10,1214.919646,19.24376182
2016-02-08 11,1280.288095,17.61741754
2016-02-08 12,1340.73741,19.03563678
2016-02-08 13,1389.185334,15.54366274
2016-02-08 14,1425.431614,5.473723551
2016-02-08 15,1425.315242,4.887271594
2016-02-08 16,1398.634072,10.81547084
2016-02-08 17,1375.795755,7.006995823
2016-02-08 18,1352.831561,9.330343452
2016-02-08 19,1322.557319,4.22429877
2016-02-08 20,1354.697394,41.15207133
2016-02-08 21,1530.029658,28.19932199
2016-02-08 22,1528.622706,19.38343083
2016-02-08 23,1462.017469,17.69206252
2016-02-09 00,1385.994419,24.68280484
2016-02-09 01,1288.613937,30.51359877
2016-02-09 02,1192.754397,25.12650631
2016-02-09 03,1119.647907,17.35365789
2016-02-09 04,1067.240329,9.70601233
2016-02-09 05,1049.128312,3.336527067
2016-02-09 06,1050.087768,4.204640709
2016-02-09 07,1013.035614,17.26812583
2016-02-09 08,1037.832632,17.91913996
2016-02-09 09,1118.674894,26.7069896
2016-02-09 10,1206.732241,20.04846961
2016-02-09 11,1267.212291,16.10645837
2016-02-09 12,1321.578259,17.9074473
2016-02-09 13,1376.944783,20.25234688
2016-02-09 14,1444.816055,14.12582313
2016-02-09 15,1474.081937,8.036249721
2016-02-09 16,1486.198105,2.996697799
2016-02-09 17,1472.577937,8.213179773
2016-02-09 18,1434.582719,18.06359985
2016-02-09 19,1375.090715,6.223558431
2016-02-09 20,1388.746184,32.10590992
2016-02-09 21,1611.00182,51.58110847
2016-02-09 22,1646.993089,7.840799424
2016-02-09 23,1624.391786,7.910149639
2016-02-10 00,1571.553519,24.9206395
2016-02-10 01,1464.504154,31.67932044
2016-02-10 02,1344.438696,37.73581981
2016-02-10 03,1257.725086,23.28170986
2016-02-10 04,1199.299192,13.53986088
2016-02-10 05,1177.022507,8.09989028
2016-02-10 06,1173.524613,6.999992469
2016-02-10 07,1145.196209,9.74092292
2016-02-10 08,1215.285577,30.99387053
2016-02-10 09,1319.235344,28.00286884
2016-02-10 10,1420.239712,22.46613174
2016-02-10 11,1485.226169,20.2701838
2016-02-10 12,1540.323797,23.19186711
2016-02-10 13,1584.719199,19.02327649
2016-02-10 14,1631.056065,9.989549028
2016-02-10 15,1664.891801,23.29606295
2016-02-10 16,1622.782059,11.88006771
2016-02-10 17,1576.725491,21.43584366
2016-02-10 18,1496.176724,29.23315303
2016-02-10 19,1388.072436,20.59817502
2016-02-10 20,1371.809716,29.65836489
2016-02-10 21,1543.049498,32.61170913
2016-02-10 22,1561.899139,12.64036212
2016-02-10 23,1535.680113,12.53054652
2016-02-11 00,1455.946877,34.07587898
2016-02-11 01,1348.15455,33.9957445
2016-02-11 02,1233.547294,28.05244034
2016-02-11 03,1155.113477,18.98764147
2016-02-11 04,1107.336851,12.3959007
2016-02-11 05,1085.042095,6.767782698
2016-02-11 06,1087.923692,7.373928436
2016-02-11 07,1065.102411,9.946973133
2016-02-11 08,1136.418887,29.07786708
2016-02-11 09,1245.721305,30.26646247
2016-02-11 10,1351.052139,29.23209716
2016-02-11 11,1412.125384,20.41703588
2016-02-11 12,1490.01506,26.81360162
2016-02-11 13,1556.646008,26.02134546
2016-02-11 14,1619.19982,18.09768923
2016-02-11 15,1662.893256,13.45408377
2016-02-11 16,1668.515453,7.475181149
2016-02-11 17,1641.545477,18.2838988
2016-02-11 18,1572.477462,31.74949982
2016-02-11 19,1459.266426,18.80364464
2016-02-11 20,1440.956889,27.55602532
2016-02-11 21,1618.899291,36.26047245
2016-02-11 22,1638.640633,8.905912333
2016-02-11 23,1624.530722,10.05223969
2016-02-12 00,1559.130779,26.11908391
2016-02-12 01,1461.881846,34.62019379
2016-02-12 02,1341.773453,30.48842471
2016-02-12 03,1254.452645,18.75422978
2016-02-12 04,1203.007334,13.07396077
2016-02-12 05,1171.98137,9.881181152
2016-02-12 06,1176.513295,14.49859214
2016-02-12 07,1164.354792,13.69283168
2016-02-12 08,1225.519372,27.85871018
2016-02-12 09,1339.095902,30.19598512
2016-02-12 10,1451.787452,29.12780795
2016-02-12 11,1545.315557,24.83159636
2016-02-12 12,1633.299255,27.94480848
2016-02-12 13,1695.622603,48.79109736
2016-02-12 14,1800.399188,24.81855812
2016-02-12 15,1840.33836,12.59977344
2016-02-12 16,1850.224012,9.854942945
2016-02-12 17,1796.229224,24.56424492
2016-02-12 18,1706.62268,36.44715404
2016-02-12 19,1611.116687,39.74197468
2016-02-12 20,1578.657017,42.19620102
2016-02-12 21,1703.404568,21.88054663
2016-02-12 22,1707.309259,15.15262465
2016-02-12 23,1676.005621,11.40153188
2016-02-13 00,1626.380256,26.32157515
2016-02-13 01,1557.514663,27.09085026
2016-02-13 02,1459.843643,27.23241443
2016-02-13 03,1363.262995,30.84515615
2016-02-13 04,1279.386408,13.58486109
2016-02-13 05,1233.164087,11.07534983
2016-02-13 06,1209.069008,10.383988
2016-02-13 07,1176.460288,13.42712917
2016-02-13 08,1150.324301,5.337512193
2016-02-13 09,1181.694894,11.89303069
2016-02-13 10,1228.889437,13.21048965
2016-02-13 11,1250.430547,4.972122795
2016-02-13 12,1272.452394,10.97855069
2016-02-13 13,1305.098214,9.046469093
2016-02-13 14,1314.59754,3.285564666
2016-02-13 15,1315.053262,4.910330336
2016-02-13 16,1329.041185,5.906753303
2016-02-13 17,1338.109635,4.803772787
2016-02-13 18,1325.324535,10.19359814
2016-02-13 19,1299.504703,4.545394841
2016-02-13 20,1351.862538,46.73331362
2016-02-13 21,1526.24012,23.35007967
2016-02-13 22,1512.091875,25.11856105
2016-02-13 23,1442.662236,14.98319454
2016-02-14 00,1375.911656,23.27765995
2016-02-14 01,1293.240543,25.09320134
2016-02-14 02,1200.960972,24.38870096
2016-02-14 03,1123.537859,20.41947329
2016-02-14 04,1064.416158,13.0596987
2016-02-14 05,1028.724163,9.033042462
2016-02-14 06,1006.937189,4.829144159
2016-02-14 07,935.83269,24.59101107
2016-02-14 08,932.0602553,10.17656503
2016-02-14 09,984.1051376,17.09773844
2016-02-14 10,1049.431014,18.98908338
2016-02-14 11,1109.209107,14.77826574
2016-02-14 12,1167.757452,19.84932376
2016-02-14 13,1240.551717,21.54774999
2016-02-14 14,1303.023607,15.18933124
2016-02-14 15,1337.907376,7.902531181
2016-02-14 16,1350.93056,3.141804148
2016-02-14 17,1338.806226,8.548994042
2016-02-14 18,1300.055314,14.69266547
2016-02-14 19,1252.574093,8.18777989
2016-02-14 20,1271.510464,40.2598203
2016-02-14 21,1465.947896,31.47686098
2016-02-14 22,1492.671335,6.851420173
2016-02-14 23,1489.314013,5.348335448
2016-02-15 00,1455.727759,21.40681973
2016-02-15 01,1377.628648,31.27238367
2016-02-15 02,1269.285397,29.73346889
2016-02-15 03,1187.485712,21.78417459
2016-02-15 04,1133.471535,10.23182822
2016-02-15 05,1121.037807,6.803343838
2016-02-15 06,1126.289838,6.700462192
2016-02-15 07,1107.139885,14.22700402
2016-02-15 08,1181.016936,32.05281676
2016-02-15 09,1320.132513,41.46563261
2016-02-15 10,1445.920617,27.68533841
2016-02-15 11,1526.758701,21.31910946
2016-02-15 12,1601.738579,27.73833995
